,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
1554,560033,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6.0,7/14/2011 13:28,2.95,12388.0,Australia
1555,560033,23311,VINTAGE CHRISTMAS STOCKING ,12.0,7/14/2011 13:28,2.55,12388.0,Australia
1556,560033,23294,SET OF 6 SNACK LOAF BAKING CASES,24.0,7/14/2011 13:28,0.83,12388.0,Australia
1557,560033,23293,SET OF 12 FAIRY CAKE BAKING CASES,24.0,7/14/2011 13:28,0.83,12388.0,Australia
1558,560033,23295,SET OF 12 MINI LOAF BAKING CASES,24.0,7/14/2011 13:28,0.83,12388.0,Australia
1559,560033,23297,SET 40 HEART SHAPE PETIT FOUR CASES,24.0,7/14/2011 13:28,1.65,12388.0,Australia
1560,560033,23296,SET OF 6 TEA TIME BAKING CASES,24.0,7/14/2011 13:28,1.25,12388.0,Australia
1561,560473,22699,ROSES REGENCY TEACUP AND SAUCER ,6.0,7/19/2011 10:42,2.95,12431.0,Australia
1562,560473,23170,REGENCY TEA PLATE ROSES ,12.0,7/19/2011 10:42,1.65,12431.0,Australia
1563,560473,21481,FAWN BLUE HOT WATER BOTTLE,6.0,7/19/2011 10:42,2.95,12431.0,Australia
1564,560473,21524,DOORMAT SPOTTY HOME SWEET HOME,2.0,7/19/2011 10:42,7.95,12431.0,Australia
1565,560473,22727,ALARM CLOCK BAKELIKE RED ,4.0,7/19/2011 10:42,3.75,12431.0,Australia
1566,560473,84978,HANGING HEART JAR T-LIGHT HOLDER,24.0,7/19/2011 10:42,1.25,12431.0,Australia
1567,560473,22726,ALARM CLOCK BAKELIKE GREEN,4.0,7/19/2011 10:42,3.75,12431.0,Australia
1568,560473,22138,BAKING SET 9 PIECE RETROSPOT ,3.0,7/19/2011 10:42,4.95,12431.0,Australia
1569,560473,22617,BAKING SET SPACEBOY DESIGN,3.0,7/19/2011 10:42,4.95,12431.0,Australia
1570,560473,21507,"ELEPHANT, BIRTHDAY CARD, ",12.0,7/19/2011 10:42,0.42,12431.0,Australia
1571,560473,22027,TEA PARTY BIRTHDAY CARD,12.0,7/19/2011 10:42,0.42,12431.0,Australia
1572,560473,22712,CARD DOLLY GIRL ,12.0,7/19/2011 10:42,0.42,12431.0,Australia
1573,560473,23083,SET 6 PAPER TABLE LANTERN STARS ,6.0,7/19/2011 10:42,3.75,12431.0,Australia
1574,560473,23298,SPOTTY BUNTING,6.0,7/19/2011 10:42,4.95,12431.0,Australia
1575,560473,23175,REGENCY MILK JUG PINK ,4.0,7/19/2011 10:42,3.25,12431.0,Australia
1576,560473,23174,REGENCY SUGAR BOWL GREEN,4.0,7/19/2011 10:42,4.15,12431.0,Australia
1577,560473,21745,GAOLERS KEYS DECORATIVE GARDEN ,4.0,7/19/2011 10:42,3.75,12431.0,Australia
1578,560473,20685,DOORMAT RED RETROSPOT,6.0,7/19/2011 10:42,7.95,12431.0,Australia
1579,560473,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,8.0,7/19/2011 10:42,4.95,12431.0,Australia
1580,560473,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,8.0,7/19/2011 10:42,4.95,12431.0,Australia
1581,560473,48129,DOORMAT TOPIARY,4.0,7/19/2011 10:42,7.95,12431.0,Australia
1582,560473,22835,HOT WATER BOTTLE I AM SO POORLY,4.0,7/19/2011 10:42,4.65,12431.0,Australia
1583,560473,20725,LUNCH BAG RED RETROSPOT,20.0,7/19/2011 10:42,1.65,12431.0,Australia
1584,560491,23293,SET OF 12 FAIRY CAKE BAKING CASES,2.0,7/19/2011 10:51,0.83,12415.0,Australia
1585,560491,23232,WRAP VINTAGE LEAF DESIGN,1.0,7/19/2011 10:51,0.42,12415.0,Australia
1586,560491,21503,TOYBOX  WRAP ,1.0,7/19/2011 10:51,0.42,12415.0,Australia
1587,560491,22546,MINI JIGSAW PURDEY,1.0,7/19/2011 10:51,0.42,12415.0,Australia
1588,560491,22545,MINI JIGSAW BUNNIES,1.0,7/19/2011 10:51,0.42,12415.0,Australia
1589,560491,21918,SET 12 KIDS COLOUR  CHALK STICKS,1.0,7/19/2011 10:51,0.42,12415.0,Australia
1590,560491,21917,SET 12 KIDS  WHITE CHALK STICKS,1.0,7/19/2011 10:51,0.42,12415.0,Australia
1591,560491,21843,RED RETROSPOT CAKE STAND,1.0,7/19/2011 10:51,10.95,12415.0,Australia
1592,560491,20979,36 PENCILS TUBE RED RETROSPOT,1.0,7/19/2011 10:51,1.25,12415.0,Australia
1593,560491,23245,SET OF 3 REGENCY CAKE TINS,1.0,7/19/2011 10:51,4.95,12415.0,Australia
1594,560491,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1.0,7/19/2011 10:51,0.55,12415.0,Australia
1595,560491,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1.0,7/19/2011 10:51,4.95,12415.0,Australia
1596,560491,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1.0,7/19/2011 10:51,1.45,12415.0,Australia
1597,560491,23240,SET OF 4 KNICK KNACK TINS DOILEY ,1.0,7/19/2011 10:51,4.15,12415.0,Australia
1598,560491,23229,VINTAGE DONKEY TAIL GAME ,1.0,7/19/2011 10:51,3.75,12415.0,Australia
1599,560491,23254,CHILDRENS CUTLERY DOLLY GIRL ,1.0,7/19/2011 10:51,4.15,12415.0,Australia
1600,560491,21974,SET OF 36 PAISLEY FLOWER DOILIES,1.0,7/19/2011 10:51,1.45,12415.0,Australia
1601,560491,23242,TREASURE TIN BUFFALO BILL ,1.0,7/19/2011 10:51,2.08,12415.0,Australia
1602,560491,23241,TREASURE TIN GYMKHANA DESIGN,1.0,7/19/2011 10:51,2.08,12415.0,Australia
1603,560491,23236,DOILEY STORAGE TIN,1.0,7/19/2011 10:51,2.89,12415.0,Australia
1604,560491,23306,SET OF 36 DOILIES PANTRY DESIGN,1.0,7/19/2011 10:51,1.45,12415.0,Australia
1605,560491,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1.0,7/19/2011 10:51,1.65,12415.0,Australia
1606,560491,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1.0,7/19/2011 10:51,1.65,12415.0,Australia
1607,560491,22150,3 STRIPEY MICE FELTCRAFT,1.0,7/19/2011 10:51,1.95,12415.0,Australia
1608,560491,22147,FELTCRAFT BUTTERFLY HEARTS,1.0,7/19/2011 10:51,1.45,12415.0,Australia
1609,560491,23159,SET OF 5 PANCAKE DAY MAGNETS,1.0,7/19/2011 10:51,2.08,12415.0,Australia
1610,560491,23154,SET OF 4 JAM JAR MAGNETS,1.0,7/19/2011 10:51,2.08,12415.0,Australia
1611,560491,23207,LUNCH BAG ALPHABET DESIGN,1.0,7/19/2011 10:51,1.65,12415.0,Australia
1612,560491,23209,LUNCH BAG DOILEY PATTERN ,1.0,7/19/2011 10:51,1.65,12415.0,Australia
1613,560491,23201,JUMBO BAG ALPHABET,1.0,7/19/2011 10:51,2.08,12415.0,Australia
1614,560491,23203,JUMBO BAG DOILEY PATTERNS,1.0,7/19/2011 10:51,2.08,12415.0,Australia
1615,560491,85099B,JUMBO BAG RED RETROSPOT,1.0,7/19/2011 10:51,2.08,12415.0,Australia
1616,560491,23206,LUNCH BAG APPLE DESIGN,1.0,7/19/2011 10:51,1.65,12415.0,Australia
1617,560491,20725,LUNCH BAG RED RETROSPOT,1.0,7/19/2011 10:51,1.65,12415.0,Australia
1618,560491,21929,JUMBO BAG PINK VINTAGE PAISLEY,1.0,7/19/2011 10:51,2.08,12415.0,Australia
1619,560491,21933,PINK VINTAGE PAISLEY PICNIC BAG,1.0,7/19/2011 10:51,1.65,12415.0,Australia
1620,560491,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1.0,7/19/2011 10:51,4.95,12415.0,Australia
1621,560491,23292,SPACEBOY CHILDRENS CUP,1.0,7/19/2011 10:51,1.25,12415.0,Australia
1622,560491,23291,DOLLY GIRL CHILDRENS CUP,1.0,7/19/2011 10:51,1.25,12415.0,Australia
1623,560491,23244,ROUND STORAGE TIN VINTAGE LEAF,1.0,7/19/2011 10:51,1.95,12415.0,Australia
1624,560491,23235,STORAGE TIN VINTAGE LEAF,1.0,7/19/2011 10:51,2.89,12415.0,Australia
1625,560491,23165,LARGE CERAMIC TOP STORAGE JAR,1.0,7/19/2011 10:51,1.65,12415.0,Australia
1626,560491,23167,SMALL CERAMIC TOP STORAGE JAR ,1.0,7/19/2011 10:51,0.83,12415.0,Australia
1627,560491,23166,MEDIUM CERAMIC TOP STORAGE JAR,1.0,7/19/2011 10:51,1.25,12415.0,Australia
1628,560491,23255,CHILDRENS CUTLERY CIRCUS PARADE,1.0,7/19/2011 10:51,4.15,12415.0,Australia
1629,560491,23256,CHILDRENS CUTLERY SPACEBOY ,1.0,7/19/2011 10:51,4.15,12415.0,Australia
1630,560491,21936,RED RETROSPOT PICNIC BAG,1.0,7/19/2011 10:51,2.95,12415.0,Australia
1631,560491,22973,CHILDREN'S CIRCUS PARADE MUG,1.0,7/19/2011 10:51,1.65,12415.0,Australia
1632,560491,22138,BAKING SET 9 PIECE RETROSPOT ,1.0,7/19/2011 10:51,4.95,12415.0,Australia
1633,560491,23108,SET OF 10 LED DOLLY LIGHTS,1.0,7/19/2011 10:51,6.25,12415.0,Australia
1634,560491,23237,SET OF 4 KNICK KNACK TINS LEAF,1.0,7/19/2011 10:51,4.15,12415.0,Australia
1635,560491,23174,REGENCY SUGAR BOWL GREEN,1.0,7/19/2011 10:51,4.15,12415.0,Australia
1636,560491,22492,MINI PAINT SET VINTAGE ,36.0,7/19/2011 10:51,0.65,12415.0,Australia
1637,560491,23297,SET 40 HEART SHAPE PETIT FOUR CASES,2.0,7/19/2011 10:51,1.65,12415.0,Australia
1638,560491,23296,SET OF 6 TEA TIME BAKING CASES,2.0,7/19/2011 10:51,1.25,12415.0,Australia
1639,560491,23295,SET OF 12 MINI LOAF BAKING CASES,2.0,7/19/2011 10:51,0.83,12415.0,Australia
1640,560491,23294,SET OF 6 SNACK LOAF BAKING CASES,2.0,7/19/2011 10:51,0.83,12415.0,Australia
1641,561040,22726,ALARM CLOCK BAKELIKE GREEN,4.0,7/24/2011 12:05,3.75,12431.0,Australia
1642,561040,22727,ALARM CLOCK BAKELIKE RED ,4.0,7/24/2011 12:05,3.75,12431.0,Australia
1643,561040,22138,BAKING SET 9 PIECE RETROSPOT ,6.0,7/24/2011 12:05,4.95,12431.0,Australia
1644,561040,22617,BAKING SET SPACEBOY DESIGN,6.0,7/24/2011 12:05,4.95,12431.0,Australia
1645,561040,22729,ALARM CLOCK BAKELIKE ORANGE,4.0,7/24/2011 12:05,3.75,12431.0,Australia
1646,561040,22698,PINK REGENCY TEACUP AND SAUCER,6.0,7/24/2011 12:05,2.95,12431.0,Australia
1647,561040,22730,ALARM CLOCK BAKELIKE IVORY,4.0,7/24/2011 12:05,3.75,12431.0,Australia
1648,561040,23284,DOORMAT KEEP CALM AND COME IN,10.0,7/24/2011 12:05,6.75,12431.0,Australia
1649,561040,21731,RED TOADSTOOL LED NIGHT LIGHT,24.0,7/24/2011 12:05,1.65,12431.0,Australia
1650,561040,35637A,IVORY STRING CURTAIN WITH POLE ,6.0,7/24/2011 12:05,1.95,12431.0,Australia
1651,561040,23300,GARDENERS KNEELING PAD CUP OF TEA ,12.0,7/24/2011 12:05,1.65,12431.0,Australia
1652,561040,23301,GARDENERS KNEELING PAD KEEP CALM ,24.0,7/24/2011 12:05,1.65,12431.0,Australia
1653,561040,85114B,IVORY ENCHANTED FOREST PLACEMAT,6.0,7/24/2011 12:05,1.65,12431.0,Australia
1654,561040,85114C,RED ENCHANTED FOREST PLACEMAT,6.0,7/24/2011 12:05,1.65,12431.0,Australia
1655,561040,84988,SET OF 72 PINK HEART PAPER DOILIES,12.0,7/24/2011 12:05,1.45,12431.0,Australia
1656,561040,23306,SET OF 36 DOILIES PANTRY DESIGN,12.0,7/24/2011 12:05,1.45,12431.0,Australia
1657,561040,21931,JUMBO STORAGE BAG SUKI,10.0,7/24/2011 12:05,2.08,12431.0,Australia
1658,561040,23202,JUMBO BAG VINTAGE LEAF,10.0,7/24/2011 12:05,2.08,12431.0,Australia
1659,561040,35004B,SET OF 3 BLACK FLYING DUCKS,12.0,7/24/2011 12:05,4.65,12431.0,Australia
1660,561040,84978,HANGING HEART JAR T-LIGHT HOLDER,36.0,7/24/2011 12:05,1.06,12431.0,Australia
1661,561228,21731,RED TOADSTOOL LED NIGHT LIGHT,72.0,7/26/2011 10:16,1.65,12431.0,Australia
1662,563179,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12.0,8/12/2011 14:19,1.45,12431.0,Australia
1663,563179,23344,JUMBO BAG 50'S CHRISTMAS ,10.0,8/12/2011 14:19,2.08,12431.0,Australia
1664,563179,21164,HOME SWEET HOME METAL SIGN ,6.0,8/12/2011 14:19,2.95,12431.0,Australia
1665,563179,21731,RED TOADSTOOL LED NIGHT LIGHT,288.0,8/12/2011 14:19,1.45,12431.0,Australia
1666,563179,23158,SET OF 5 LUCKY CAT MAGNETS ,12.0,8/12/2011 14:19,2.08,12431.0,Australia
1667,563179,22090,PAPER BUNTING RETROSPOT,12.0,8/12/2011 14:19,2.95,12431.0,Australia
1668,563179,20725,LUNCH BAG RED RETROSPOT,10.0,8/12/2011 14:19,1.65,12431.0,Australia
1669,563179,22383,LUNCH BAG SUKI DESIGN ,10.0,8/12/2011 14:19,1.65,12431.0,Australia
1670,563179,35004G,SET OF 3 GOLD FLYING DUCKS,4.0,8/12/2011 14:19,6.35,12431.0,Australia
1671,563179,20726,LUNCH BAG WOODLAND,10.0,8/12/2011 14:19,1.65,12431.0,Australia
1672,563614,22946,WOODEN ADVENT CALENDAR CREAM,60.0,8/18/2011 8:51,12.75,12415.0,Australia
1673,563614,22959,WRAP CHRISTMAS VILLAGE,200.0,8/18/2011 8:51,0.34,12415.0,Australia
1674,563614,23285,PINK VINTAGE SPOT BEAKER,96.0,8/18/2011 8:51,0.72,12415.0,Australia
1675,563614,23288,GREEN VINTAGE SPOT BEAKER,96.0,8/18/2011 8:51,0.72,12415.0,Australia
1676,563614,23286,BLUE VINTAGE SPOT BEAKER,96.0,8/18/2011 8:51,0.72,12415.0,Australia
1677,563614,23287,RED VINTAGE SPOT BEAKER,96.0,8/18/2011 8:51,0.72,12415.0,Australia
1678,563614,23340,VINTAGE CHRISTMAS CAKE FRILL,240.0,8/18/2011 8:51,1.45,12415.0,Australia
1679,563614,23343,JUMBO BAG VINTAGE CHRISTMAS ,200.0,8/18/2011 8:51,1.79,12415.0,Australia
1680,563614,23346,SPACEBOY BEAKER,200.0,8/18/2011 8:51,1.08,12415.0,Australia
1681,563614,23347,I LOVE LONDON BEAKER,96.0,8/18/2011 8:51,1.25,12415.0,Australia
1682,563614,23360,SET 8 CANDLES VINTAGE DOILY,144.0,8/18/2011 8:51,1.65,12415.0,Australia
1683,563614,23345, DOLLY GIRL BEAKER,200.0,8/18/2011 8:51,1.08,12415.0,Australia
1684,563614,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,216.0,8/18/2011 8:51,0.72,12415.0,Australia
1685,563614,22807,SET OF 6 T-LIGHTS TOADSTOOLS,36.0,8/18/2011 8:51,2.55,12415.0,Australia
1686,563614,22687,DOORMAT CHRISTMAS VILLAGE,20.0,8/18/2011 8:51,6.75,12415.0,Australia
1687,563614,22940,FELTCRAFT CHRISTMAS FAIRY,336.0,8/18/2011 8:51,3.75,12415.0,Australia
1688,563614,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,72.0,8/18/2011 8:51,2.49,12415.0,Australia
1689,563614,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,240.0,8/18/2011 8:51,3.39,12415.0,Australia
1690,563614,23326,HANGING MINI COLOURED BOTTLES,192.0,8/18/2011 8:51,0.55,12415.0,Australia
1691,563614,23327,HANGING CLEAR MINI BOTTLE,48.0,8/18/2011 8:51,0.63,12415.0,Australia
1692,563614,23189,SET OF 12 FORK CANDLES,96.0,8/18/2011 8:51,2.49,12415.0,Australia
1693,563614,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,120.0,8/18/2011 8:51,1.04,12415.0,Australia
1694,563614,22492,MINI PAINT SET VINTAGE ,576.0,8/18/2011 8:51,0.55,12415.0,Australia
1695,563614,23201,JUMBO BAG ALPHABET,100.0,8/18/2011 8:51,1.79,12415.0,Australia
1696,563614,21929,JUMBO BAG PINK VINTAGE PAISLEY,100.0,8/18/2011 8:51,1.79,12415.0,Australia
1697,563614,23203,JUMBO BAG VINTAGE DOILY ,100.0,8/18/2011 8:51,1.79,12415.0,Australia
1698,563614,23202,JUMBO BAG VINTAGE LEAF,100.0,8/18/2011 8:51,1.79,12415.0,Australia
1699,563614,85099B,JUMBO BAG RED RETROSPOT,100.0,8/18/2011 8:51,1.79,12415.0,Australia
1700,563614,22382,LUNCH BAG SPACEBOY DESIGN ,100.0,8/18/2011 8:51,1.45,12415.0,Australia
1701,563614,22662,LUNCH BAG DOLLY GIRL DESIGN,100.0,8/18/2011 8:51,1.45,12415.0,Australia
1702,563614,23207,LUNCH BAG ALPHABET DESIGN,200.0,8/18/2011 8:51,1.45,12415.0,Australia
1703,563614,23209,LUNCH BAG VINTAGE DOILY ,200.0,8/18/2011 8:51,1.45,12415.0,Australia
1704,563614,23208,LUNCH BAG VINTAGE LEAF DESIGN,100.0,8/18/2011 8:51,1.45,12415.0,Australia
1705,563614,20726,LUNCH BAG WOODLAND,100.0,8/18/2011 8:51,1.45,12415.0,Australia
1706,563614,23241,TREASURE TIN GYMKHANA DESIGN,144.0,8/18/2011 8:51,1.85,12415.0,Australia
1707,563614,23242,TREASURE TIN BUFFALO BILL ,96.0,8/18/2011 8:51,1.85,12415.0,Australia
1708,563614,22630,DOLLY GIRL LUNCH BOX,256.0,8/18/2011 8:51,1.65,12415.0,Australia
1709,563614,22629,SPACEBOY LUNCH BOX ,256.0,8/18/2011 8:51,1.65,12415.0,Australia
1710,563614,22138,BAKING SET 9 PIECE RETROSPOT ,48.0,8/18/2011 8:51,4.25,12415.0,Australia
1711,563614,22617,BAKING SET SPACEBOY DESIGN,48.0,8/18/2011 8:51,4.25,12415.0,Australia
1712,563614,23240,SET OF 4 KNICK KNACK TINS DOILY ,96.0,8/18/2011 8:51,3.75,12415.0,Australia
1713,563614,23237,SET OF 4 KNICK KNACK TINS LEAF,96.0,8/18/2011 8:51,3.75,12415.0,Australia
1714,563614,23244,ROUND STORAGE TIN VINTAGE LEAF,48.0,8/18/2011 8:51,1.65,12415.0,Australia
1715,563614,22423,REGENCY CAKESTAND 3 TIER,32.0,8/18/2011 8:51,10.95,12415.0,Australia
1716,563614,22697,GREEN REGENCY TEACUP AND SAUCER,48.0,8/18/2011 8:51,2.55,12415.0,Australia
1717,563614,22698,PINK REGENCY TEACUP AND SAUCER,48.0,8/18/2011 8:51,2.55,12415.0,Australia
1718,563614,22699,ROSES REGENCY TEACUP AND SAUCER ,48.0,8/18/2011 8:51,2.55,12415.0,Australia
1719,563614,23174,REGENCY SUGAR BOWL GREEN,24.0,8/18/2011 8:51,3.75,12415.0,Australia
1720,563614,23298,SPOTTY BUNTING,100.0,8/18/2011 8:51,4.15,12415.0,Australia
1721,563614,47566,PARTY BUNTING,100.0,8/18/2011 8:51,4.15,12415.0,Australia
1722,563614,21843,RED RETROSPOT CAKE STAND,24.0,8/18/2011 8:51,9.95,12415.0,Australia
1723,563614,20979,36 PENCILS TUBE RED RETROSPOT,128.0,8/18/2011 8:51,1.06,12415.0,Australia
1724,563614,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,64.0,8/18/2011 8:51,4.25,12415.0,Australia
1725,563614,22980,PANTRY SCRUBBING BRUSH,48.0,8/18/2011 8:51,1.45,12415.0,Australia
1726,563614,22993,SET OF 4 PANTRY JELLY MOULDS,72.0,8/18/2011 8:51,1.06,12415.0,Australia
1727,563614,22979,PANTRY WASHING UP BRUSH,72.0,8/18/2011 8:51,1.25,12415.0,Australia
1728,563614,23165,LARGE CERAMIC TOP STORAGE JAR,144.0,8/18/2011 8:51,1.45,12415.0,Australia
1729,563614,23166,MEDIUM CERAMIC TOP STORAGE JAR,96.0,8/18/2011 8:51,1.04,12415.0,Australia
1730,563614,23167,SMALL CERAMIC TOP STORAGE JAR ,48.0,8/18/2011 8:51,0.83,12415.0,Australia
1731,563614,21731,RED TOADSTOOL LED NIGHT LIGHT,432.0,8/18/2011 8:51,1.45,12415.0,Australia
1732,563614,22557,PLASTERS IN TIN VINTAGE PAISLEY ,96.0,8/18/2011 8:51,1.45,12415.0,Australia
1733,553547,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12.0,5/17/2011 15:48,1.65,12474.0,Germany
1734,553547,23199,JUMBO BAG APPLES,10.0,5/17/2011 15:48,2.08,12474.0,Germany
1735,553547,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,12.0,5/17/2011 15:48,0.83,12474.0,Germany
1736,553547,16235,RECYCLED PENCIL WITH RABBIT ERASER,60.0,5/17/2011 15:48,0.21,12474.0,Germany
1737,553547,22045,SPACEBOY GIFT WRAP,25.0,5/17/2011 15:48,0.42,12474.0,Germany
1738,553547,22704,WRAP RED APPLES ,25.0,5/17/2011 15:48,0.42,12474.0,Germany
1739,553547,22244,3 HOOK HANGER MAGIC GARDEN,36.0,5/17/2011 15:48,1.95,12474.0,Germany
1740,553547,POST,POSTAGE,4.0,5/17/2011 15:48,18.0,12474.0,Germany
1741,553547,20727,LUNCH BAG  BLACK SKULL.,10.0,5/17/2011 15:48,1.65,12474.0,Germany
1742,553547,21239,PINK  POLKADOT CUP,8.0,5/17/2011 15:48,0.85,12474.0,Germany
1743,553547,22629,SPACEBOY LUNCH BOX ,12.0,5/17/2011 15:48,1.95,12474.0,Germany
1744,553547,20719,WOODLAND CHARLOTTE BAG,20.0,5/17/2011 15:48,0.85,12474.0,Germany
1745,553547,21731,RED TOADSTOOL LED NIGHT LIGHT,12.0,5/17/2011 15:48,1.65,12474.0,Germany
1746,553547,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12.0,5/17/2011 15:48,2.95,12474.0,Germany
1747,553547,21914,BLUE HARMONICA IN BOX ,12.0,5/17/2011 15:48,1.25,12474.0,Germany
1748,553547,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4.0,5/17/2011 15:48,4.15,12474.0,Germany
1749,553547,23255,CHILDRENS CUTLERY CIRCUS PARADE,4.0,5/17/2011 15:48,4.15,12474.0,Germany
1750,553547,23256,CHILDRENS CUTLERY SPACEBOY ,4.0,5/17/2011 15:48,4.15,12474.0,Germany
1751,553731,22178,VICTORIAN GLASS HANGING T-LIGHT,24.0,5/19/2011 8:26,1.25,12481.0,Germany
1752,553731,22925,BLUE GIANT GARDEN THERMOMETER,4.0,5/19/2011 8:26,5.95,12481.0,Germany
1753,553731,21896,POTTING SHED TWINE,6.0,5/19/2011 8:26,2.1,12481.0,Germany
1754,553731,47504K,ENGLISH ROSE GARDEN SECATEURS,12.0,5/19/2011 8:26,1.95,12481.0,Germany
1755,553731,47504H,ENGLISH ROSE SPIRIT LEVEL ,12.0,5/19/2011 8:26,1.95,12481.0,Germany
1756,553731,22077,6 RIBBONS RUSTIC CHARM,12.0,5/19/2011 8:26,1.65,12481.0,Germany
1757,553731,21114,LAVENDER SCENTED FABRIC HEART,20.0,5/19/2011 8:26,1.25,12481.0,Germany
1758,553731,22728,ALARM CLOCK BAKELIKE PINK,4.0,5/19/2011 8:26,3.75,12481.0,Germany
1759,553731,22730,ALARM CLOCK BAKELIKE IVORY,4.0,5/19/2011 8:26,3.75,12481.0,Germany
1760,553731,23255,CHILDRENS CUTLERY CIRCUS PARADE,4.0,5/19/2011 8:26,4.15,12481.0,Germany
1761,553731,23254,CHILDRENS CUTLERY DOLLY GIRL ,4.0,5/19/2011 8:26,4.15,12481.0,Germany
1762,553731,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6.0,5/19/2011 8:26,2.95,12481.0,Germany
1763,553731,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6.0,5/19/2011 8:26,2.95,12481.0,Germany
1764,553731,23206,LUNCH BAG APPLE DESIGN,20.0,5/19/2011 8:26,1.65,12481.0,Germany
1765,553731,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12.0,5/19/2011 8:26,1.25,12481.0,Germany
1766,553731,22480,RED TEA TOWEL CLASSIC DESIGN,12.0,5/19/2011 8:26,1.25,12481.0,Germany
1767,553731,22849,BREAD BIN DINER STYLE MINT,4.0,5/19/2011 8:26,14.95,12481.0,Germany
1768,553731,22427,ENAMEL FLOWER JUG CREAM,3.0,5/19/2011 8:26,5.95,12481.0,Germany
1769,553731,21731,RED TOADSTOOL LED NIGHT LIGHT,24.0,5/19/2011 8:26,1.65,12481.0,Germany
1770,553731,22915,ASSORTED BOTTLE TOP  MAGNETS ,24.0,5/19/2011 8:26,0.42,12481.0,Germany
1771,553731,22037,ROBOT BIRTHDAY CARD,12.0,5/19/2011 8:26,0.42,12481.0,Germany
1772,553731,22716,CARD CIRCUS PARADE,12.0,5/19/2011 8:26,0.42,12481.0,Germany
1773,553731,20981,12 PENCILS TALL TUBE WOODLAND,12.0,5/19/2011 8:26,0.85,12481.0,Germany
1774,553731,85032B,BLOSSOM IMAGES GIFT WRAP SET,12.0,5/19/2011 8:26,0.65,12481.0,Germany
1775,553731,23231,WRAP DOILEY DESIGN,25.0,5/19/2011 8:26,0.42,12481.0,Germany
1776,553731,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3.0,5/19/2011 8:26,4.95,12481.0,Germany
1777,553731,22556,PLASTERS IN TIN CIRCUS PARADE ,12.0,5/19/2011 8:26,1.65,12481.0,Germany
1778,553731,22554,PLASTERS IN TIN WOODLAND ANIMALS,12.0,5/19/2011 8:26,1.65,12481.0,Germany
1779,553731,21915,RED  HARMONICA IN BOX ,12.0,5/19/2011 8:26,1.25,12481.0,Germany
1780,553731,21914,BLUE HARMONICA IN BOX ,12.0,5/19/2011 8:26,1.25,12481.0,Germany
1781,553731,23208,LUNCH BAG VINTAGE LEAF DESIGN,10.0,5/19/2011 8:26,1.65,12481.0,Germany
1782,553731,20719,WOODLAND CHARLOTTE BAG,20.0,5/19/2011 8:26,0.85,12481.0,Germany
1783,553731,23204,CHARLOTTE BAG APPLES DESIGN,20.0,5/19/2011 8:26,0.85,12481.0,Germany
1784,553731,POST,POSTAGE,4.0,5/19/2011 8:26,18.0,12481.0,Germany
1785,553731,23208,LUNCH BAG VINTAGE LEAF DESIGN,10.0,5/19/2011 8:26,1.65,12481.0,Germany
1786,553731,23160,REGENCY TEA SPOON,12.0,5/19/2011 8:26,1.25,12481.0,Germany
1787,553731,23161,REGENCY CAKE FORK,12.0,5/19/2011 8:26,1.25,12481.0,Germany
1788,553732,23203,JUMBO BAG DOILEY PATTERNS,10.0,5/19/2011 8:27,1.95,12481.0,Germany
1789,553732,23202,JUMBO BAG VINTAGE LEAF,10.0,5/19/2011 8:27,1.95,12481.0,Germany
1790,553732,23209,LUNCH BAG DOILEY PATTERN ,10.0,5/19/2011 8:27,1.65,12481.0,Germany
1791,553732,23167,SMALL CERAMIC TOP STORAGE JAR ,24.0,5/19/2011 8:27,0.83,12481.0,Germany
1792,553732,23171,REGENCY TEA PLATE GREEN ,12.0,5/19/2011 8:27,1.65,12481.0,Germany
1793,553732,23172,REGENCY TEA PLATE PINK,12.0,5/19/2011 8:27,1.65,12481.0,Germany
1794,553732,23170,REGENCY TEA PLATE ROSES ,12.0,5/19/2011 8:27,1.65,12481.0,Germany
1795,553741,22712,CARD DOLLY GIRL ,12.0,5/19/2011 9:37,0.42,12520.0,Germany
